booking_id,property_id,booking_date,Month Name,Day Name,weekday,no_guests,room_category,booking_platform,ratings_given,booking_status,Booking status,revenue_generated,revenue_realized,Revenue_lost,Week of Year,No of Days,dim_rooms,property_name,category,city,successful_bookings,capacity,Unsuccessful_bookings
May012216563RT23,16563,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT24,16563,30-04-2022,April,Saturday,weekend day,1,RT2,logtrip,5,Checked Out,1,12600,12600,0,18,4,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT25,16563,29-04-2022,April,Friday,weeke day,4,RT2,makeyourtrip,5,Checked Out,1,15120,15120,0,18,3,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT26,16563,30-04-2022,April,Saturday,weekend day,1,RT2,tripster,1,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT27,16563,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT28,16563,30-04-2022,April,Saturday,weekend day,1,RT2,others,5,Checked Out,1,12600,12600,0,18,2,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT29,16563,28-04-2022,April,Thursday,weeke day,2,RT2,others,5,Checked Out,1,12600,12600,0,18,2,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT210,16563,1/5/2022,May,Sunday,weekend day,2,RT2,direct online,null,Cancelled,0,12600,5040,7560,19,2,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT211,16563,30-04-2022,April,Saturday,weekend day,1,RT2,logtrip,5,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT212,16563,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Checked Out,1,12600,12600,0,18,6,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT213,16563,28-04-2022,April,Thursday,weeke day,1,RT2,others,null,Cancelled,0,12600,5040,7560,18,3,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT214,16563,30-04-2022,April,Saturday,weekend day,4,RT2,others,null,Cancelled,0,15120,6048,9072,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT215,16563,1/5/2022,May,Sunday,weekend day,1,RT2,direct offline,null,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT216,16563,1/5/2022,May,Sunday,weekend day,4,RT2,direct online,null,Cancelled,0,15120,6048,9072,19,2,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT217,16563,30-04-2022,April,Saturday,weekend day,1,RT2,makeyourtrip,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT218,16563,29-04-2022,April,Friday,weeke day,1,RT2,journey,4,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT219,16563,1/5/2022,May,Sunday,weekend day,2,RT2,others,null,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT220,16563,1/5/2022,May,Sunday,weekend day,1,RT2,direct online,5,Checked Out,1,12600,12600,0,19,2,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT221,16563,1/5/2022,May,Sunday,weekend day,1,RT2,others,5,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT222,16563,1/5/2022,May,Sunday,weekend day,3,RT2,others,null,Cancelled,0,13860,5544,8316,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT223,16563,1/5/2022,May,Sunday,weekend day,1,RT2,makeyourtrip,null,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT224,16563,28-04-2022,April,Thursday,weeke day,1,RT2,others,2,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT225,16563,30-04-2022,April,Saturday,weekend day,1,RT2,tripster,null,No Show,0,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT226,16563,26-04-2022,April,Tuesday,weeke day,2,RT2,journey,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT227,16563,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT228,16563,25-04-2022,April,Monday,weeke day,1,RT2,others,4,Checked Out,1,12600,12600,0,18,2,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT229,16563,30-04-2022,April,Saturday,weekend day,1,RT2,journey,null,Checked Out,1,12600,12600,0,18,4,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT230,16563,1/5/2022,May,Sunday,weekend day,1,RT2,makeyourtrip,5,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT231,16563,30-04-2022,April,Saturday,weekend day,1,RT2,makeyourtrip,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT232,16563,1/5/2022,May,Sunday,weekend day,4,RT2,direct offline,null,Checked Out,1,15120,15120,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT233,16563,30-04-2022,April,Saturday,weekend day,1,RT2,others,5,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT234,16563,1/5/2022,May,Sunday,weekend day,1,RT2,others,null,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT235,16563,28-04-2022,April,Thursday,weeke day,4,RT2,others,5,Checked Out,1,15120,15120,0,18,6,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT236,16563,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Cancelled,0,12600,5040,7560,18,4,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT237,16563,30-04-2022,April,Saturday,weekend day,1,RT2,logtrip,5,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216559RT21,16559,27-04-2022,April,Wednesday,weeke day,3,RT2,direct offline,null,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT22,16559,28-04-2022,April,Thursday,weeke day,2,RT2,direct online,3,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT23,16559,25-04-2022,April,Monday,weeke day,3,RT2,makeyourtrip,5,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT24,16559,26-04-2022,April,Tuesday,weeke day,1,RT2,journey,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT25,16559,1/5/2022,May,Sunday,weekend day,2,RT2,others,5,Checked Out,1,15300,15300,0,19,3,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT26,16559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT27,16559,1/5/2022,May,Sunday,weekend day,4,RT2,others,null,Cancelled,0,18360,7344,11016,19,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT28,16559,28-04-2022,April,Thursday,weeke day,2,RT2,journey,3,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT29,16559,25-04-2022,April,Monday,weeke day,3,RT2,makeyourtrip,5,Checked Out,1,16830,16830,0,18,4,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT210,16559,30-04-2022,April,Saturday,weekend day,3,RT2,journey,null,Checked Out,1,16830,16830,0,18,4,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT211,16559,25-04-2022,April,Monday,weeke day,4,RT2,direct online,5,Checked Out,1,18360,18360,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT212,16559,25-04-2022,April,Monday,weeke day,2,RT2,direct online,null,Cancelled,0,15300,6120,9180,18,6,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT213,16559,27-04-2022,April,Wednesday,weeke day,1,RT2,logtrip,5,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT214,16559,29-04-2022,April,Friday,weeke day,2,RT2,makeyourtrip,1,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT215,16559,30-04-2022,April,Saturday,weekend day,1,RT2,makeyourtrip,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT216,16559,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,5,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT217,16559,28-04-2022,April,Thursday,weeke day,4,RT2,logtrip,null,Checked Out,1,18360,18360,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT218,16559,29-04-2022,April,Friday,weeke day,2,RT2,makeyourtrip,2,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT219,16559,29-04-2022,April,Friday,weeke day,3,RT2,others,null,No Show,0,16830,16830,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT220,16559,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT221,16559,25-04-2022,April,Monday,weeke day,2,RT2,others,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT222,16559,29-04-2022,April,Friday,weeke day,2,RT2,direct online,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT223,16559,29-04-2022,April,Friday,weeke day,2,RT2,journey,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT224,16559,28-04-2022,April,Thursday,weeke day,1,RT2,makeyourtrip,1,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT225,16559,30-04-2022,April,Saturday,weekend day,2,RT2,makeyourtrip,1,Checked Out,1,15300,15300,0,18,4,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT226,16559,29-04-2022,April,Friday,weeke day,4,RT2,others,5,Checked Out,1,18360,18360,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT227,16559,29-04-2022,April,Friday,weeke day,2,RT2,tripster,null,No Show,0,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT228,16559,28-04-2022,April,Thursday,weeke day,4,RT2,logtrip,5,Checked Out,1,18360,18360,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT229,16559,24-04-2022,April,Sunday,weekend day,2,RT2,others,5,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT230,16559,24-04-2022,April,Sunday,weekend day,2,RT2,tripster,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT231,16559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT232,16559,1/5/2022,May,Sunday,weekend day,1,RT2,others,null,Checked Out,1,15300,15300,0,19,4,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT233,16559,27-04-2022,April,Wednesday,weeke day,2,RT2,others,4,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT234,16559,26-04-2022,April,Tuesday,weeke day,2,RT2,journey,null,No Show,0,15300,15300,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012216559RT235,16559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,35,41,6
May012219559RT21,19559,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Cancelled,0,13500,5400,8100,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT22,19559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT23,19559,24-04-2022,April,Sunday,weekend day,2,RT2,direct online,2,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT24,19559,29-04-2022,April,Friday,weeke day,2,RT2,direct online,null,Checked Out,1,13500,13500,0,18,2,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT25,19559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,2,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT26,19559,26-04-2022,April,Tuesday,weeke day,2,RT2,others,3,Checked Out,1,13500,13500,0,18,5,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT27,19559,1/5/2022,May,Sunday,weekend day,2,RT2,others,null,Cancelled,0,13500,5400,8100,19,4,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT28,19559,28-04-2022,April,Thursday,weeke day,1,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT29,19559,24-04-2022,April,Sunday,weekend day,2,RT2,others,null,Cancelled,0,13500,5400,8100,18,5,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT210,19559,27-04-2022,April,Wednesday,weeke day,2,RT2,others,2,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT211,19559,28-04-2022,April,Thursday,weeke day,3,RT2,direct online,3,Checked Out,1,14850,14850,0,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT212,19559,27-04-2022,April,Wednesday,weeke day,3,RT2,direct offline,4,Checked Out,1,14850,14850,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT213,19559,27-04-2022,April,Wednesday,weeke day,2,RT2,logtrip,null,Cancelled,0,13500,5400,8100,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT214,19559,27-04-2022,April,Wednesday,weeke day,1,RT2,others,null,No Show,0,13500,13500,0,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT215,19559,10/4/2022,April,Sunday,weekend day,2,RT2,others,null,Checked Out,1,13500,13500,0,16,2,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT216,19559,25-04-2022,April,Monday,weeke day,2,RT2,journey,3,Checked Out,1,13500,13500,0,18,3,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT217,19559,26-04-2022,April,Tuesday,weeke day,2,RT2,logtrip,3,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT218,19559,24-04-2022,April,Sunday,weekend day,1,RT2,others,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT219,19559,29-04-2022,April,Friday,weeke day,3,RT2,tripster,3,Checked Out,1,14850,14850,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT220,19559,29-04-2022,April,Friday,weeke day,3,RT2,others,2,Checked Out,1,14850,14850,0,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT221,19559,26-04-2022,April,Tuesday,weeke day,1,RT2,direct online,null,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT222,19559,30-04-2022,April,Saturday,weekend day,2,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT223,19559,28-04-2022,April,Thursday,weeke day,1,RT2,others,3,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT224,19559,27-04-2022,April,Wednesday,weeke day,1,RT2,others,null,Cancelled,0,13500,5400,8100,18,2,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT225,19559,30-04-2022,April,Saturday,weekend day,3,RT2,makeyourtrip,null,Cancelled,0,14850,5940,8910,18,3,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT226,19559,27-04-2022,April,Wednesday,weeke day,3,RT2,makeyourtrip,4,Checked Out,1,14850,14850,0,18,2,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT227,19559,29-04-2022,April,Friday,weeke day,2,RT2,logtrip,null,Cancelled,0,13500,5400,8100,18,5,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT228,19559,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT229,19559,24-04-2022,April,Sunday,weekend day,1,RT2,logtrip,null,Checked Out,1,13500,13500,0,18,2,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT230,19559,10/4/2022,April,Sunday,weekend day,4,RT2,others,null,Checked Out,1,16200,16200,0,16,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT231,19559,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,No Show,0,13500,13500,0,18,1,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219559RT232,19559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,5,Elite,Atliq Exotica,Luxury,Bangalore,32,41,9
May012219558RT21,19558,29-04-2022,April,Friday,weeke day,1,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT22,19558,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Cancelled,0,13500,5400,8100,18,2,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT23,19558,11/4/2022,April,Monday,weeke day,3,RT2,others,2,Checked Out,1,14850,14850,0,16,3,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT24,19558,28-04-2022,April,Thursday,weeke day,2,RT2,direct offline,2,Checked Out,1,13500,13500,0,18,4,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT25,19558,24-04-2022,April,Sunday,weekend day,2,RT2,others,null,Cancelled,0,13500,5400,8100,18,5,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT26,19558,29-04-2022,April,Friday,weeke day,2,RT2,others,null,No Show,0,13500,13500,0,18,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT27,19558,1/5/2022,May,Sunday,weekend day,2,RT2,others,null,No Show,0,13500,13500,0,19,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT28,19558,1/5/2022,May,Sunday,weekend day,2,RT2,makeyourtrip,null,Cancelled,0,13500,5400,8100,19,2,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT29,19558,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,No Show,0,13500,13500,0,18,1,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT210,19558,27-04-2022,April,Wednesday,weeke day,2,RT2,others,2,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT211,19558,27-04-2022,April,Wednesday,weeke day,2,RT2,others,4,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT212,19558,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,No Show,0,13500,13500,0,18,1,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT213,19558,25-04-2022,April,Monday,weeke day,2,RT2,others,2,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT214,19558,28-04-2022,April,Thursday,weeke day,2,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT215,19558,25-04-2022,April,Monday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,5,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT216,19558,27-04-2022,April,Wednesday,weeke day,4,RT2,makeyourtrip,3,Checked Out,1,16200,16200,0,18,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT217,19558,25-04-2022,April,Monday,weeke day,4,RT2,others,4,Checked Out,1,16200,16200,0,18,5,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT218,19558,28-04-2022,April,Thursday,weeke day,2,RT2,journey,null,No Show,0,13500,13500,0,18,2,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT219,19558,1/5/2022,May,Sunday,weekend day,1,RT2,makeyourtrip,3,Checked Out,1,13500,13500,0,19,3,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT220,19558,27-04-2022,April,Wednesday,weeke day,2,RT2,makeyourtrip,1,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT221,19558,25-04-2022,April,Monday,weeke day,2,RT2,others,1,Checked Out,1,13500,13500,0,18,3,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT222,19558,11/4/2022,April,Monday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,16,5,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT223,19558,27-04-2022,April,Wednesday,weeke day,1,RT2,others,4,Checked Out,1,13500,13500,0,18,3,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT224,19558,11/4/2022,April,Monday,weeke day,2,RT2,others,2,Checked Out,1,13500,13500,0,16,5,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012219558RT225,19558,10/4/2022,April,Sunday,weekend day,2,RT2,others,null,Cancelled,0,13500,5400,8100,16,6,Elite,Atliq Grands,Luxury,Bangalore,25,39,14
May012217559RT21,17559,26-04-2022,April,Tuesday,weeke day,2,RT2,direct offline,null,Cancelled,0,15300,6120,9180,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT22,17559,27-04-2022,April,Wednesday,weeke day,2,RT2,direct online,5,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT23,17559,25-04-2022,April,Monday,weeke day,2,RT2,direct offline,null,Cancelled,0,15300,6120,9180,18,6,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT24,17559,10/4/2022,April,Sunday,weekend day,2,RT2,others,null,Cancelled,0,15300,6120,9180,16,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT25,17559,29-04-2022,April,Friday,weeke day,2,RT2,tripster,5,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT26,17559,10/4/2022,April,Sunday,weekend day,3,RT2,others,5,Checked Out,1,16830,16830,0,16,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT27,17559,28-04-2022,April,Thursday,weeke day,2,RT2,others,3,Checked Out,1,15300,15300,0,18,3,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT28,17559,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Cancelled,0,15300,6120,9180,18,3,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT29,17559,1/5/2022,May,Sunday,weekend day,2,RT2,direct offline,5,Checked Out,1,15300,15300,0,19,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT210,17559,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,3,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT211,17559,26-04-2022,April,Tuesday,weeke day,3,RT2,others,5,Checked Out,1,16830,16830,0,18,5,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT212,17559,28-04-2022,April,Thursday,weeke day,4,RT2,logtrip,null,Cancelled,0,18360,7344,11016,18,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT213,17559,28-04-2022,April,Thursday,weeke day,3,RT2,others,3,Checked Out,1,16830,16830,0,18,5,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT214,17559,26-04-2022,April,Tuesday,weeke day,2,RT2,logtrip,5,Checked Out,1,15300,15300,0,18,4,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT215,17559,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT216,17559,10/4/2022,April,Sunday,weekend day,2,RT2,direct online,null,Checked Out,1,15300,15300,0,16,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT217,17559,27-04-2022,April,Wednesday,weeke day,3,RT2,direct online,4,Checked Out,1,16830,16830,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT218,17559,29-04-2022,April,Friday,weeke day,3,RT2,makeyourtrip,null,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT219,17559,27-04-2022,April,Wednesday,weeke day,3,RT2,others,null,Checked Out,1,16830,16830,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT220,17559,29-04-2022,April,Friday,weeke day,3,RT2,tripster,5,Checked Out,1,16830,16830,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT221,17559,28-04-2022,April,Thursday,weeke day,3,RT2,makeyourtrip,null,Checked Out,1,16830,16830,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT222,17559,24-04-2022,April,Sunday,weekend day,1,RT2,journey,null,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT223,17559,10/4/2022,April,Sunday,weekend day,1,RT2,direct offline,null,Checked Out,1,15300,15300,0,16,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT224,17559,25-04-2022,April,Monday,weeke day,2,RT2,others,5,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT225,17559,26-04-2022,April,Tuesday,weeke day,1,RT2,makeyourtrip,null,No Show,0,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
